%Cavity1 Size=	0,000000E+0	mm
%f	alpha	Re(R)	Im(R)	Re(Zs/Zo)	Im(Zs/Zo)
3,682812E+3	8,977627E-1	1,378376E-1	-2,885102E-1	1,086141E+0	-6,980967E-1
3,684375E+3	8,970051E-1	1,371296E-1	-2,901557E-1	1,082378E+0	-7,002371E-1
3,685937E+3	8,968560E-1	1,362764E-1	-2,908139E-1	1,079780E+0	-7,002576E-1
3,687500E+3	8,970856E-1	1,362614E-1	-2,904260E-1	1,080316E+0	-6,994916E-1
3,689062E+3	8,972120E-1	1,353764E-1	-2,906222E-1	1,078334E+0	-6,985814E-1
3,690625E+3	8,972589E-1	1,340577E-1	-2,911523E-1	1,075044E+0	-6,976834E-1
3,692187E+3	8,975675E-1	1,330483E-1	-2,910853E-1	1,073214E+0	-6,960966E-1
3,693750E+3	8,976639E-1	1,327337E-1	-2,910634E-1	1,072646E+0	-6,956011E-1
3,695312E+3	8,975374E-1	1,325453E-1	-2,913664E-1	1,071850E+0	-6,959066E-1
3,696875E+3	8,974673E-1	1,320123E-1	-2,917283E-1	1,070314E+0	-6,958271E-1
3,698437E+3	8,972963E-1	1,312687E-1	-2,923564E-1	1,067998E+0	-6,959488E-1
3,700000E+3	8,976514E-1	1,304434E-1	-2,921183E-1	1,066776E+0	-6,943116E-1
3,701562E+3	8,984325E-1	1,278262E-1	-2,919384E-1	1,062083E+0	-6,902308E-1
3,703125E+3	8,981952E-1	1,276255E-1	-2,924321E-1	1,061002E+0	-6,908766E-1
3,704687E+3	8,977516E-1	1,269543E-1	-2,934808E-1	1,058245E+0	-6,918944E-1
3,706250E+3	8,980820E-1	1,267168E-1	-2,930203E-1	1,058454E+0	-6,906909E-1
3,707812E+3	8,979489E-1	1,261266E-1	-2,935015E-1	1,056662E+0	-6,907561E-1
3,709375E+3	8,984003E-1	1,245951E-1	-2,933868E-1	1,053954E+0	-6,883705E-1
3,710937E+3	8,987720E-1	1,242457E-1	-2,929011E-1	1,053985E+0	-6,869672E-1
3,712500E+3	8,988580E-1	1,239366E-1	-2,928852E-1	1,053429E+0	-6,865016E-1
3,714062E+3	8,988455E-1	1,235572E-1	-2,930668E-1	1,052463E+0	-6,863068E-1
3,715625E+3	8,989474E-1	1,217977E-1	-2,936288E-1	1,048388E+0	-6,848828E-1
3,717187E+3	8,985563E-1	1,216758E-1	-2,943445E-1	1,047156E+0	-6,860440E-1
3,718750E+3	8,985221E-1	1,206667E-1	-2,948176E-1	1,044618E+0	-6,855072E-1
3,720312E+3	8,986696E-1	1,205839E-1	-2,946012E-1	1,044767E+0	-6,849897E-1
3,721875E+3	8,988447E-1	1,191875E-1	-2,948723E-1	1,041800E+0	-6,835396E-1
3,723437E+3	8,991637E-1	1,190203E-1	-2,943984E-1	1,042151E+0	-6,824291E-1
3,725000E+3	8,995363E-1	1,171027E-1	-2,945346E-1	1,038416E+0	-6,800157E-1
3,726562E+3	8,999096E-1	1,164867E-1	-2,941450E-1	1,037818E+0	-6,784436E-1
3,728125E+3	9,001716E-1	1,159311E-1	-2,939190E-1	1,037104E+0	-6,772592E-1
3,729687E+3	8,996235E-1	1,158712E-1	-2,948735E-1	1,035676E+0	-6,789361E-1
3,731250E+3	8,995858E-1	1,148005E-1	-2,953558E-1	1,033041E+0	-6,783448E-1
3,732812E+3	8,996276E-1	1,142384E-1	-2,955030E-1	1,031807E+0	-6,778403E-1
3,734375E+3	8,999456E-1	1,131643E-1	-2,953782E-1	1,030009E+0	-6,761347E-1
3,735937E+3	9,002030E-1	1,124448E-1	-2,952171E-1	1,028912E+0	-6,748535E-1
3,737500E+3	9,003658E-1	1,121175E-1	-2,950658E-1	1,028520E+0	-6,741286E-1
3,739062E+3	9,003190E-1	1,115438E-1	-2,953624E-1	1,027066E+0	-6,738869E-1
3,740625E+3	8,999779E-1	1,113600E-1	-2,960085E-1	1,025847E+0	-6,748154E-1
3,742187E+3	9,001125E-1	1,105958E-1	-2,960677E-1	1,024373E+0	-6,738798E-1
3,743750E+3	9,005993E-1	1,099828E-1	-2,954733E-1	1,024066E+0	-6,719616E-1
3,745312E+3	9,006013E-1	1,094762E-1	-2,956580E-1	1,022892E+0	-6,716093E-1
3,746875E+3	8,999947E-1	1,094477E-1	-2,966926E-1	1,021433E+0	-6,734519E-1
3,748437E+3	8,998769E-1	1,080588E-1	-2,973994E-1	1,017954E+0	-6,728451E-1
3,750000E+3	9,001515E-1	1,074961E-1	-2,971415E-1	1,017286E+0	-6,716152E-1
3,751562E+3	9,002310E-1	1,074545E-1	-2,970228E-1	1,017371E+0	-6,713441E-1
3,753125E+3	9,005201E-1	1,063240E-1	-2,969430E-1	1,015435E+0	-6,696714E-1
3,754687E+3	9,005390E-1	1,057577E-1	-2,971133E-1	1,014183E+0	-6,692150E-1
3,756250E+3	9,003879E-1	1,052754E-1	-2,975385E-1	1,012740E+0	-6,693318E-1
3,757812E+3	9,004976E-1	1,038014E-1	-2,978719E-1	1,009640E+0	-6,679494E-1
3,759375E+3	9,005744E-1	1,033865E-1	-2,978873E-1	1,008874E+0	-6,674204E-1
3,760937E+3	9,005912E-1	1,030563E-1	-2,979735E-1	1,008166E+0	-6,671327E-1
3,762500E+3	9,006303E-1	1,020400E-1	-2,982575E-1	1,005965E+0	-6,662815E-1
3,764062E+3	9,006836E-1	1,012253E-1	-2,984457E-1	1,004257E+0	-6,655303E-1
3,765625E+3	9,008950E-1	1,003971E-1	-2,983712E-1	1,002877E+0	-6,642939E-1
3,767187E+3	9,007574E-1	9,957771E-2	-2,988761E-1	1,000745E+0	-6,641048E-1
3,768750E+3	9,005878E-1	9,903964E-2	-2,993381E-1	9,991734E-1	-6,642121E-1
3,770312E+3	9,006127E-1	9,852607E-2	-2,994660E-1	9,980912E-1	-6,637579E-1
3,771875E+3	9,002905E-1	9,829106E-2	-3,000806E-1	9,968588E-1	-6,645367E-1
3,773437E+3	9,006560E-1	9,651505E-2	-3,000481E-1	9,937572E-1	-6,621284E-1
3,775000E+3	9,008838E-1	9,562541E-2	-2,999533E-1	9,923099E-1	-6,607881E-1
3,776562E+3	9,005533E-1	9,556411E-2	-3,005232E-1	9,914510E-1	-6,617134E-1
3,778125E+3	9,005993E-1	9,434861E-2	-3,008306E-1	9,889050E-1	-6,606555E-1
3,779687E+3	9,004028E-1	9,383223E-2	-3,013183E-1	9,873566E-1	-6,608345E-1
3,781250E+3	9,005376E-1	9,321735E-2	-3,012854E-1	9,863202E-1	-6,599700E-1
3,782812E+3	9,011385E-1	9,249685E-2	-3,005093E-1	9,860709E-1	-6,576647E-1
3,784375E+3	9,013909E-1	9,077119E-2	-3,006155E-1	9,829065E-1	-6,556023E-1
3,785937E+3	9,010321E-1	9,076168E-2	-3,012145E-1	9,821108E-1	-6,566381E-1
3,787500E+3	9,011831E-1	8,968767E-2	-3,012856E-1	9,801418E-1	-6,553665E-1
3,789062E+3	9,013533E-1	8,782254E-2	-3,015525E-1	9,765457E-1	-6,534170E-1
3,790625E+3	9,013025E-1	8,785343E-2	-3,016277E-1	9,765023E-1	-6,535878E-1
3,792187E+3	9,015379E-1	8,690662E-2	-3,015117E-1	9,750058E-1	-6,521648E-1
3,793750E+3	9,020823E-1	8,558571E-2	-3,009863E-1	9,733866E-1	-6,495549E-1
3,795312E+3	9,018714E-1	8,447372E-2	-3,016500E-1	9,706089E-1	-6,492815E-1
3,796875E+3	9,015633E-1	8,400588E-2	-3,022909E-1	9,689800E-1	-6,497909E-1
3,798437E+3	9,015264E-1	8,392000E-2	-3,023757E-1	9,687232E-1	-6,498275E-1
3,800000E+3	9,011536E-1	8,335100E-2	-3,031486E-1	9,667531E-1	-6,504326E-1
3,801562E+3	9,016893E-1	8,249829E-2	-3,024975E-1	9,661155E-1	-6,482224E-1
3,803125E+3	9,019816E-1	8,155985E-2	-3,022688E-1	9,647907E-1	-6,466343E-1
3,804687E+3	9,016504E-1	8,083972E-2	-3,030091E-1	9,626125E-1	-6,469921E-1
3,806250E+3	9,015903E-1	7,967285E-2	-3,034171E-1	9,600946E-1	-6,462118E-1
3,807812E+3	9,020809E-1	7,877097E-2	-3,028436E-1	9,592756E-1	-6,440897E-1
3,809375E+3	9,021556E-1	7,753766E-2	-3,030384E-1	9,569211E-1	-6,428688E-1
3,810937E+3	9,019697E-1	7,679459E-2	-3,035340E-1	9,550301E-1	-6,427801E-1
3,812500E+3	9,022373E-1	7,629151E-2	-3,032199E-1	9,545669E-1	-6,416133E-1
3,814062E+3	9,022908E-1	7,570163E-2	-3,032795E-1	9,534874E-1	-6,409757E-1
3,815625E+3	9,027880E-1	7,465284E-2	-3,027192E-1	9,524022E-1	-6,387113E-1
3,817187E+3	9,026466E-1	7,413144E-2	-3,030808E-1	9,510648E-1	-6,386762E-1
3,818750E+3	9,021801E-1	7,414761E-2	-3,038455E-1	9,501386E-1	-6,399948E-1
3,820312E+3	9,023894E-1	7,254393E-2	-3,038882E-1	9,473677E-1	-6,380701E-1
3,821875E+3	9,025857E-1	7,198214E-2	-3,036987E-1	9,466523E-1	-6,370522E-1
3,823437E+3	9,025920E-1	7,132174E-2	-3,038440E-1	9,453556E-1	-6,364795E-1
3,825000E+3	9,028832E-1	7,059652E-2	-3,035340E-1	9,445139E-1	-6,350591E-1
3,826562E+3	9,033633E-1	6,900870E-2	-3,031080E-1	9,423588E-1	-6,323845E-1
3,828125E+3	9,034514E-1	6,767971E-2	-3,032623E-1	9,399309E-1	-6,310149E-1
3,829687E+3	9,037067E-1	6,703946E-2	-3,029836E-1	9,391947E-1	-6,297631E-1
3,831250E+3	9,037877E-1	6,640633E-2	-3,029892E-1	9,381234E-1	-6,290000E-1
3,832812E+3	9,035826E-1	6,583852E-2	-3,034513E-1	9,366071E-1	-6,290838E-1
3,834375E+3	9,034791E-1	6,506063E-2	-3,037895E-1	9,348917E-1	-6,287036E-1
3,835937E+3	9,030509E-1	6,366566E-2	-3,047881E-1	9,313473E-1	-6,286768E-1
3,837500E+3	9,036403E-1	6,323688E-2	-3,039092E-1	9,316975E-1	-6,266905E-1
3,839062E+3	9,035624E-1	6,227424E-2	-3,042360E-1	9,296969E-1	-6,260714E-1
3,840625E+3	9,040176E-1	6,184401E-2	-3,035749E-1	9,297776E-1	-6,244506E-1
3,842187E+3	9,038130E-1	6,131767E-2	-3,040184E-1	9,283667E-1	-6,245552E-1
3,843750E+3	9,038584E-1	6,019732E-2	-3,041674E-1	9,263247E-1	-6,234556E-1
3,845312E+3	9,041094E-1	5,924003E-2	-3,039427E-1	9,250048E-1	-6,219346E-1
3,846875E+3	9,040824E-1	5,838463E-2	-3,041526E-1	9,233356E-1	-6,212595E-1
3,848437E+3	9,041853E-1	5,751943E-2	-3,041483E-1	9,219083E-1	-6,202198E-1
3,850000E+3	9,042028E-1	5,658539E-2	-3,042948E-1	9,201897E-1	-6,193499E-1
3,851562E+3	9,041010E-1	5,661319E-2	-3,044569E-1	9,200429E-1	-6,196506E-1
3,853125E+3	9,041153E-1	5,573390E-2	-3,045954E-1	9,184273E-1	-6,188343E-1
3,854687E+3	9,044373E-1	5,469892E-2	-3,042543E-1	9,171259E-1	-6,170456E-1
3,856250E+3	9,043505E-1	5,342263E-2	-3,046236E-1	9,145900E-1	-6,161455E-1
3,857812E+3	9,042749E-1	5,345593E-2	-3,047419E-1	9,145052E-1	-6,163790E-1
3,859375E+3	9,044062E-1	5,235595E-2	-3,047174E-1	9,127285E-1	-6,150428E-1
3,860937E+3	9,049042E-1	5,039412E-2	-3,042306E-1	9,100847E-1	-6,119447E-1
3,862500E+3	9,054504E-1	4,908765E-2	-3,035458E-1	9,087452E-1	-6,093007E-1
3,864062E+3	9,054544E-1	4,895526E-2	-3,035605E-1	9,085115E-1	-6,091708E-1
3,865625E+3	9,052489E-1	4,811652E-2	-3,040328E-1	9,065924E-1	-6,089680E-1
3,867187E+3	9,053582E-1	4,728933E-2	-3,039828E-1	9,053010E-1	-6,079272E-1
3,868750E+3	9,058174E-1	4,677020E-2	-3,033069E-1	9,052361E-1	-6,062246E-1
3,870312E+3	9,056003E-1	4,635887E-2	-3,037278E-1	9,040796E-1	-6,064356E-1
3,871875E+3	9,053719E-1	4,554229E-2	-3,042269E-1	9,021750E-1	-6,063054E-1
3,873437E+3	9,056744E-1	4,502556E-2	-3,038064E-1	9,018196E-1	-6,050266E-1
3,875000E+3	9,053871E-1	4,463327E-2	-3,043367E-1	9,005723E-1	-6,054364E-1
3,876562E+3	9,057818E-1	4,395796E-2	-3,037860E-1	9,001090E-1	-6,037669E-1
3,878125E+3	9,059834E-1	4,302872E-2	-3,035872E-1	8,988294E-1	-6,023799E-1
3,879687E+3	9,058866E-1	4,064741E-2	-3,040743E-1	8,944214E-1	-6,004516E-1
3,881250E+3	9,064863E-1	4,018734E-2	-3,031479E-1	8,947304E-1	-5,984330E-1
3,882812E+3	9,063732E-1	4,002813E-2	-3,033554E-1	8,942380E-1	-5,985877E-1
3,884375E+3	9,063293E-1	3,847094E-2	-3,036292E-1	8,914169E-1	-5,972668E-1
3,885937E+3	9,062517E-1	3,767117E-2	-3,038571E-1	8,898728E-1	-5,967309E-1
3,887500E+3	9,066193E-1	3,755847E-2	-3,032657E-1	8,903579E-1	-5,956526E-1
3,889062E+3	9,069430E-1	3,666766E-2	-3,028408E-1	8,894024E-1	-5,939675E-1
3,890625E+3	9,069683E-1	3,555737E-2	-3,029313E-1	8,875167E-1	-5,928687E-1
3,892187E+3	9,069985E-1	3,450989E-2	-3,030026E-1	8,857565E-1	-5,918126E-1
3,893750E+3	9,070155E-1	3,466246E-2	-3,029571E-1	8,860519E-1	-5,919099E-1
3,895312E+3	9,070583E-1	3,404717E-2	-3,029562E-1	8,850667E-1	-5,912222E-1
3,896875E+3	9,072002E-1	3,283466E-2	-3,028558E-1	8,832376E-1	-5,897125E-1
3,898437E+3	9,070247E-1	3,109302E-2	-3,033290E-1	8,799323E-1	-5,885375E-1
3,900000E+3	9,070321E-1	2,998294E-2	-3,034286E-1	8,780545E-1	-5,874695E-1
3,901562E+3	9,074024E-1	2,937639E-2	-3,028773E-1	8,776969E-1	-5,859240E-1
3,903125E+3	9,077585E-1	2,933453E-2	-3,022929E-1	8,782727E-1	-5,849477E-1
3,904687E+3	9,080069E-1	2,825374E-2	-3,019847E-1	8,768900E-1	-5,832717E-1
3,906250E+3	9,077126E-1	2,788107E-2	-3,025063E-1	8,757264E-1	-5,836930E-1
3,907812E+3	9,079957E-1	2,770157E-2	-3,020545E-1	8,759354E-1	-5,827787E-1
3,909375E+3	9,083786E-1	2,577623E-2	-3,015908E-1	8,733830E-1	-5,799439E-1
3,910937E+3	9,084008E-1	2,359532E-2	-3,017325E-1	8,697753E-1	-5,778055E-1
3,912500E+3	9,081008E-1	2,384964E-2	-3,022092E-1	8,696618E-1	-5,788340E-1
3,914062E+3	9,082257E-1	2,408081E-2	-3,019841E-1	8,702709E-1	-5,787283E-1
3,915625E+3	9,086551E-1	2,226869E-2	-3,014117E-1	8,680249E-1	-5,758685E-1
3,917187E+3	9,085542E-1	2,184977E-2	-3,016096E-1	8,671510E-1	-5,757303E-1
3,918750E+3	9,086513E-1	2,195975E-2	-3,014407E-1	8,675061E-1	-5,755820E-1
3,920312E+3	9,088070E-1	2,017580E-2	-3,013070E-1	8,648375E-1	-5,734586E-1
3,921875E+3	9,088499E-1	1,823793E-2	-3,013594E-1	8,617352E-1	-5,714739E-1
3,923437E+3	9,085297E-1	1,766447E-2	-3,019242E-1	8,602350E-1	-5,717496E-1
3,925000E+3	9,085512E-1	1,777916E-2	-3,018819E-1	8,604597E-1	-5,718054E-1
3,926562E+3	9,085178E-1	1,762598E-2	-3,019462E-1	8,601513E-1	-5,717432E-1
3,928125E+3	9,088682E-1	1,600162E-2	-3,014561E-1	8,581283E-1	-5,692530E-1
3,929687E+3	9,094429E-1	1,533157E-2	-3,005362E-1	8,580509E-1	-5,671062E-1
3,931250E+3	9,094087E-1	1,490979E-2	-3,006143E-1	8,573086E-1	-5,667842E-1
3,932812E+3	9,095926E-1	1,360552E-2	-3,003703E-1	8,555264E-1	-5,650326E-1
3,934375E+3	9,095978E-1	1,320101E-2	-3,003797E-1	8,548849E-1	-5,646234E-1
3,935937E+3	9,097674E-1	1,257556E-2	-3,001241E-1	8,541763E-1	-5,635703E-1
3,937500E+3	9,098685E-1	1,081225E-2	-3,000243E-1	8,515325E-1	-5,615767E-1
3,939062E+3	9,097557E-1	1,041486E-2	-3,002263E-1	8,507044E-1	-5,614778E-1
3,940625E+3	9,097669E-1	9,844276E-3	-3,002269E-1	8,498169E-1	-5,608863E-1
3,942187E+3	9,096628E-1	9,498036E-3	-3,004113E-1	8,490879E-1	-5,608136E-1
3,943750E+3	9,095843E-1	8,112485E-3	-3,005827E-1	8,467623E-1	-5,596448E-1
3,945312E+3	9,098934E-1	7,378757E-3	-3,000868E-1	8,461378E-1	-5,581199E-1
3,946875E+3	9,099849E-1	6,855336E-3	-2,999468E-1	8,454717E-1	-5,573643E-1
3,948437E+3	9,102831E-1	6,139691E-3	-2,994649E-1	8,448593E-1	-5,558835E-1
3,950000E+3	9,104396E-1	5,669088E-3	-2,992128E-1	8,443895E-1	-5,550113E-1
3,951562E+3	9,107383E-1	3,748389E-3	-2,987435E-1	8,419003E-1	-5,523261E-1
3,953125E+3	9,106040E-1	2,436049E-3	-2,989817E-1	8,396348E-1	-5,513603E-1
3,954687E+3	9,105289E-1	2,826748E-3	-2,991039E-1	8,401126E-1	-5,519450E-1
3,956250E+3	9,102536E-1	1,609024E-3	-2,995727E-1	8,377633E-1	-5,514310E-1
3,957812E+3	9,107230E-1	-7,866724E-4	-2,987915E-1	8,348744E-1	-5,478140E-1
3,959375E+3	9,106565E-1	-1,339843E-3	-2,989008E-1	8,339168E-1	-5,474257E-1
3,960937E+3	9,104070E-1	-1,584503E-3	-2,993166E-1	8,331247E-1	-5,478167E-1
3,962500E+3	9,107684E-1	-2,244471E-3	-2,987082E-1	8,327250E-1	-5,462239E-1
3,964062E+3	9,109077E-1	-1,724545E-3	-2,984783E-1	8,337512E-1	-5,463928E-1
3,965625E+3	9,112193E-1	-2,170233E-3	-2,979530E-1	8,335941E-1	-5,451417E-1
3,967187E+3	9,110997E-1	-3,968033E-3	-2,981352E-1	8,306614E-1	-5,436275E-1
3,968750E+3	9,111600E-1	-5,248113E-3	-2,980143E-1	8,288273E-1	-5,421713E-1
3,970312E+3	9,113587E-1	-5,430954E-3	-2,976774E-1	8,288822E-1	-5,414762E-1
3,971875E+3	9,115397E-1	-5,969130E-3	-2,973628E-1	8,283723E-1	-5,404639E-1
3,973437E+3	9,120451E-1	-7,170910E-3	-2,964852E-1	8,274044E-1	-5,379408E-1
3,975000E+3	9,121120E-1	-8,587351E-3	-2,963347E-1	8,253939E-1	-5,363220E-1
3,976562E+3	9,122316E-1	-8,358246E-3	-2,961394E-1	8,259339E-1	-5,362489E-1
3,978125E+3	9,124182E-1	-9,127147E-3	-2,958015E-1	8,250935E-1	-5,349825E-1
3,979687E+3	9,125011E-1	-9,571504E-3	-2,956472E-1	8,245677E-1	-5,343141E-1
3,981250E+3	9,115474E-1	-1,153592E-2	-2,971859E-1	8,200877E-1	-5,347358E-1
3,982812E+3	9,118272E-1	-1,243299E-2	-2,966786E-1	8,192232E-1	-5,330967E-1
3,984375E+3	9,125137E-1	-1,254326E-2	-2,955148E-1	8,201833E-1	-5,312277E-1
3,985937E+3	9,120538E-1	-1,364683E-2	-2,962431E-1	8,178095E-1	-5,312635E-1
3,987500E+3	9,124766E-1	-1,288846E-2	-2,955627E-1	8,196141E-1	-5,309666E-1
3,989062E+3	9,124399E-1	-1,468558E-2	-2,955410E-1	8,169168E-1	-5,292017E-1
3,990625E+3	9,124992E-1	-1,538376E-2	-2,954051E-1	8,159930E-1	-5,283259E-1
3,992187E+3	9,129754E-1	-1,538251E-2	-2,945981E-1	8,167685E-1	-5,271082E-1
3,993750E+3	9,130744E-1	-1,610647E-2	-2,943912E-1	8,158726E-1	-5,261032E-1
3,995312E+3	9,129055E-1	-1,733770E-2	-2,946081E-1	8,138081E-1	-5,252558E-1
3,996875E+3	9,129660E-1	-1,879136E-2	-2,944162E-1	8,118019E-1	-5,235849E-1
3,998437E+3	9,130756E-1	-1,959466E-2	-2,941776E-1	8,108200E-1	-5,224652E-1
4,000000E+3	9,131585E-1	-1,980261E-2	-2,940227E-1	8,106539E-1	-5,220358E-1
4,001562E+3	9,130119E-1	-2,097426E-2	-2,941907E-1	8,087362E-1	-5,211820E-1
4,003125E+3	9,131354E-1	-2,170389E-2	-2,939278E-1	8,078896E-1	-5,201009E-1
4,004687E+3	9,138758E-1	-2,245170E-2	-2,926091E-1	8,080049E-1	-5,174217E-1
4,006250E+3	9,141027E-1	-2,378755E-2	-2,921154E-1	8,064623E-1	-5,154346E-1
4,007812E+3	9,140454E-1	-2,432608E-2	-2,921692E-1	8,056055E-1	-5,150140E-1
4,009375E+3	9,138190E-1	-2,446928E-2	-2,925445E-1	8,050420E-1	-5,154426E-1
4,010937E+3	9,138344E-1	-2,595557E-2	-2,923901E-1	8,029637E-1	-5,138319E-1
4,012500E+3	9,137747E-1	-2,627074E-2	-2,924640E-1	8,024248E-1	-5,136503E-1
4,014062E+3	9,139315E-1	-2,656994E-2	-2,921686E-1	8,022514E-1	-5,129327E-1
4,015625E+3	9,142004E-1	-2,774114E-2	-2,915990E-1	8,010295E-1	-5,110027E-1
4,017187E+3	9,149108E-1	-2,821064E-2	-2,903331E-1	8,014914E-1	-5,086824E-1
4,018750E+3	9,146519E-1	-2,971116E-2	-2,906292E-1	7,989829E-1	-5,077510E-1
4,020312E+3	9,143481E-1	-3,056898E-2	-2,910627E-1	7,973109E-1	-5,076129E-1
4,021875E+3	9,141675E-1	-3,086487E-2	-2,913415E-1	7,966169E-1	-5,077572E-1
4,023437E+3	9,145466E-1	-3,170462E-2	-2,905998E-1	7,960452E-1	-5,058913E-1
4,025000E+3	9,145979E-1	-3,336079E-2	-2,903259E-1	7,938366E-1	-5,039839E-1
4,026562E+3	9,145297E-1	-3,427648E-2	-2,903368E-1	7,924707E-1	-5,031732E-1
4,028125E+3	9,143982E-1	-3,497399E-2	-2,904800E-1	7,913101E-1	-5,027563E-1
4,029687E+3	9,142796E-1	-3,512689E-2	-2,906656E-1	7,909170E-1	-5,028929E-1
4,031250E+3	9,150758E-1	-3,542254E-2	-2,892567E-1	7,917461E-1	-5,005440E-1
4,032812E+3	9,149250E-1	-3,593385E-2	-2,894543E-1	7,908127E-1	-5,003779E-1
4,034375E+3	9,148777E-1	-3,706286E-2	-2,893936E-1	7,891993E-1	-4,992781E-1
4,035937E+3	9,153399E-1	-3,806718E-2	-2,884632E-1	7,885460E-1	-4,970099E-1
4,037500E+3	9,151871E-1	-3,889259E-2	-2,886179E-1	7,871913E-1	-4,965051E-1
4,039062E+3	9,147625E-1	-3,911662E-2	-2,893223E-1	7,862359E-1	-4,973435E-1
4,040625E+3	9,151473E-1	-3,930707E-2	-2,886307E-1	7,865693E-1	-4,961563E-1
4,042187E+3	9,154336E-1	-4,029986E-2	-2,879972E-1	7,856678E-1	-4,943452E-1
4,043750E+3	9,160624E-1	-4,082174E-2	-2,868295E-1	7,859277E-1	-4,921657E-1
4,045312E+3	9,158803E-1	-4,090046E-2	-2,871355E-1	7,855427E-1	-4,925473E-1
4,046875E+3	9,155196E-1	-4,205931E-2	-2,875959E-1	7,834335E-1	-4,922064E-1
4,048437E+3	9,161391E-1	-4,362352E-2	-2,862829E-1	7,822841E-1	-4,889095E-1
4,050000E+3	9,161129E-1	-4,476315E-2	-2,861527E-1	7,807248E-1	-4,877269E-1
4,051562E+3	9,158189E-1	-4,524619E-2	-2,865900E-1	7,796370E-1	-4,879484E-1
4,053125E+3	9,157353E-1	-4,575354E-2	-2,866554E-1	7,788377E-1	-4,876037E-1
4,054687E+3	9,159275E-1	-4,682304E-2	-2,861469E-1	7,777134E-1	-4,859343E-1
4,056250E+3	9,160218E-1	-4,752507E-2	-2,858663E-1	7,769295E-1	-4,849184E-1
4,057812E+3	9,159946E-1	-4,863323E-2	-2,857276E-1	7,754308E-1	-4,837626E-1
4,059375E+3	9,165575E-1	-4,949856E-2	-2,845917E-1	7,751410E-1	-4,813636E-1
4,060937E+3	9,164863E-1	-5,044704E-2	-2,845502E-1	7,737929E-1	-4,804936E-1
4,062500E+3	9,166036E-1	-4,987852E-2	-2,844443E-1	7,747124E-1	-4,808240E-1
4,064062E+3	9,165577E-1	-5,030985E-2	-2,844490E-1	7,740791E-1	-4,804631E-1
4,065625E+3	9,164767E-1	-5,172491E-2	-2,843376E-1	7,721124E-1	-4,790969E-1
4,067187E+3	9,166086E-1	-5,281000E-2	-2,839058E-1	7,708998E-1	-4,775493E-1
4,068750E+3	9,173499E-1	-5,279247E-2	-2,826005E-1	7,720273E-1	-4,756643E-1
4,070312E+3	9,175309E-1	-5,388037E-2	-2,820745E-1	7,708855E-1	-4,739832E-1
4,071875E+3	9,172129E-1	-5,578701E-2	-2,822675E-1	7,679527E-1	-4,726669E-1
4,073437E+3	9,170560E-1	-5,603682E-2	-2,824958E-1	7,673996E-1	-4,727893E-1
4,075000E+3	9,169986E-1	-5,617836E-2	-2,825694E-1	7,671329E-1	-4,727777E-1
4,076562E+3	9,175364E-1	-5,724553E-2	-2,814011E-1	7,665590E-1	-4,701951E-1
4,078125E+3	9,173635E-1	-5,827237E-2	-2,814974E-1	7,649916E-1	-4,694827E-1
4,079687E+3	9,172031E-1	-5,876829E-2	-2,816791E-1	7,641236E-1	-4,693348E-1
4,081250E+3	9,177800E-1	-5,968253E-2	-2,804603E-1	7,638078E-1	-4,668172E-1
4,082812E+3	9,183083E-1	-6,012217E-2	-2,794227E-1	7,640242E-1	-4,649544E-1
4,084375E+3	9,181933E-1	-6,068762E-2	-2,795061E-1	7,631376E-1	-4,646116E-1
4,085937E+3	9,178304E-1	-6,067095E-2	-2,801583E-1	7,626270E-1	-4,655681E-1
4,087500E+3	9,175431E-1	-6,220764E-2	-2,803339E-1	7,602654E-1	-4,645627E-1
4,089062E+3	9,176678E-1	-6,312894E-2	-2,799052E-1	7,592879E-1	-4,631930E-1
4,090625E+3	9,178827E-1	-6,385091E-2	-2,793571E-1	7,586941E-1	-4,618163E-1
4,092187E+3	9,182313E-1	-6,432858E-2	-2,786226E-1	7,586018E-1	-4,603713E-1
4,093750E+3	9,178482E-1	-6,477435E-2	-2,792061E-1	7,574877E-1	-4,608500E-1
4,095312E+3	9,178972E-1	-6,626350E-2	-2,787686E-1	7,557013E-1	-4,590182E-1
4,096875E+3	9,182543E-1	-6,635252E-2	-2,781062E-1	7,561067E-1	-4,579950E-1
4,098437E+3	9,179944E-1	-6,760082E-2	-2,782727E-1	7,541809E-1	-4,572314E-1
4,100000E+3	9,182990E-1	-6,824118E-2	-2,775683E-1	7,538265E-1	-4,557086E-1
4,101562E+3	9,180772E-1	-6,932561E-2	-2,776990E-1	7,521685E-1	-4,550301E-1
4,103125E+3	9,182844E-1	-7,005652E-2	-2,771420E-1	7,515656E-1	-4,536512E-1
4,104687E+3	9,186326E-1	-7,055873E-2	-2,763853E-1	7,514471E-1	-4,521697E-1
4,106250E+3	9,184818E-1	-7,138610E-2	-2,764457E-1	7,502156E-1	-4,516015E-1
4,107812E+3	9,184745E-1	-7,220385E-2	-2,762465E-1	7,492043E-1	-4,506714E-1
4,109375E+3	9,188583E-1	-7,253431E-2	-2,754642E-1	7,493480E-1	-4,492935E-1
4,110937E+3	9,188652E-1	-7,337212E-2	-2,752297E-1	7,483352E-1	-4,483009E-1
4,112500E+3	9,188599E-1	-7,410583E-2	-2,750426E-1	7,474345E-1	-4,474595E-1
